,id,app_name,genres,specs,tags
1378,310080,Hatoful Boyfriend,"Casual, Indie, Simulation","Single-player, Steam Achievements, Steam Trading Cards","Visual Novel, Anime, Dating Sim, Female Protagonist, Story Rich, Comedy, Romance, Otome, Multiple Endings, Singleplayer, Indie, Simulation, Casual, Funny, Great Soundtrack, Parody, Memes, Mystery, Illuminati, Adventure"
1379,310360,Higurashi When They Cry Hou - Ch.1 Onikakushi,Adventure,"Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud","Visual Novel, Mystery, Anime, Story Rich, Psychological, Atmospheric, Dark, Cult Classic, Singleplayer, Adventure, Cute, Great Soundtrack, Linear, Classic, Casual, 2D"
1380,310370,The Way of Life Free Edition,"Free to Play, Indie","Single-player, Full controller support","Free to Play, Walking Simulator, First-Person, Indie, Singleplayer, Adventure, Short, Multiplayer, Simulation, Open World, Atmospheric, Survival, Great Soundtrack, Story Rich, Action, Family Friendly, Funny, Illuminati, Strategy, VR"
1381,310380,Fractured Space,"Action, Free to Play, Indie, Strategy","Single-player, Multi-player, Online Multi-Player, Co-op, Online Co-op, Steam Achievements, In-App Purchases, Steam Leaderboards","Space, Multiplayer, Free to Play, PvP, MOBA, Action, Strategy, Sci-fi, Shooter, Tactical, Space Sim, Indie, Team-Based, Competitive, Co-op, Massively Multiplayer, Open World, Simulation, Survival, Sandbox"
1382,310470,Grand Ages: Medieval,"Simulation, Strategy","Single-player, Multi-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Stats","Strategy, Simulation, Medieval, Grand Strategy, Management, Economy, Trading, City Builder, Multiplayer, Sandbox, Historical, RTS, Singleplayer, Politics, War, Political, Great Soundtrack, Open World, Resource Management"
1383,310700,Super Win the Game,"Action, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud","Indie, Action, Platformer, Metroidvania, Pixel Graphics, Retro, 2D, Singleplayer, Great Soundtrack, Adventure, Exploration, Side Scroller, Difficult, Open World, Fantasy, Controller, Classic, Short"
1384,310740,NEON STRUCT,"Action, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud","Indie, Stealth, Cyberpunk, First-Person, Action, Female Protagonist, Story Rich, Great Soundtrack, Singleplayer"
1385,310790,Geometry Wars™ 3: Dimensions Evolved,Action,"Single-player, Multi-player, Shared/Split Screen, Steam Achievements, Full controller support, Steam Leaderboards","Action, Arcade, Twin Stick Shooter, Bullet Hell, Shoot 'Em Up, Great Soundtrack, Local Co-Op, Local Multiplayer, Shooter, Multiplayer"
1386,310850,Onikira - Demon Killer,"Action, Adventure, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Stats, Steam Leaderboards","Action, Indie, Adventure, Platformer, Hack and Slash, 2D, Beat 'em up, Singleplayer"
1387,310890,Breach & Clear: Deadline Rebirth (2016),"Action, Indie, RPG, Strategy","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Stats, Steam Leaderboards","Zombies, Strategy, Action, RPG, Indie, Military, Real Time Tactics, Loot, Tactical RPG, Action RPG"
1388,310950,Street Fighter V,Action,"Single-player, Multi-player, Cross-Platform Multiplayer, Steam Achievements, Full controller support, Steam Trading Cards","Fighting, Multiplayer, Competitive, 2D Fighter, Action, Arcade, Local Multiplayer, e-sports, 2.5D, Great Soundtrack, Anime, Singleplayer, 2D, Classic, Controller, Female Protagonist, Memes, Beat 'em up, Heist, Nudity"
1389,311140,The Stalin Subway,Action,"Single-player, Steam Trading Cards","Action, FPS, Atmospheric, Singleplayer, Classic, Cult Classic, Shooter"
1390,311190,Super Panda Adventures,"Action, Adventure, Indie","Single-player, Steam Trading Cards, Partial Controller Support, Steam Cloud","Indie, Platformer, Metroidvania, Action, Adventure, Cute, RPG, 2D, Great Soundtrack, Singleplayer"
1391,311210,Call of Duty®: Black Ops III,"Action, Adventure","Single-player, Multi-player, Co-op, Steam Achievements, Full controller support, Steam Trading Cards, Steam Workshop, Valve Anti-Cheat enabled, Steam Leaderboards","Multiplayer, FPS, Zombies, Action, Shooter, First-Person, Co-op, Singleplayer, Illuminati, Futuristic, Robots, Sci-fi, Gore, Great Soundtrack, Story Rich, Atmospheric, Quick-Time Events, Parkour, Simulation, Open World"
1392,311310,Naval Action,"Action, Adventure, Indie, Massively Multiplayer, Simulation, Strategy, Early Access","Multi-player, MMO","Early Access, Naval, Open World, Massively Multiplayer, Simulation, Pirates, Historical, Strategy, Action, Adventure, Multiplayer, Sailing, Indie, Realistic, Military, Sandbox, Atmospheric, PvP, Co-op, Singleplayer"
1393,311340,METAL GEAR SOLID V: GROUND ZEROES,"Action, Adventure","Single-player, Steam Achievements, Full controller support, Steam Cloud, Steam Leaderboards","Stealth, Action, Short, Tactical, Singleplayer, Third Person, Story Rich, Cinematic, Open World, Replay Value, Atmospheric, Great Soundtrack, Third-Person Shooter, Shooter, Adventure, Sandbox, Classic, Cold War, Dark, Comedy"
1394,311480,Vertical Drop Heroes HD,"Action, Indie","Single-player, Multi-player, Co-op, Shared/Split Screen, Steam Achievements, Partial Controller Support, Stats, Steam Leaderboards","Action, Indie, Rogue-like, Platformer, 2D, Co-op, RPG, Local Co-Op, Rogue-lite, Split Screen, Procedural Generation"
1395,311560,Assassin’s Creed® Rogue,"Action, Adventure","Single-player, Partial Controller Support","Open World, Assassin, Action, Parkour, Third Person, Adventure, Stealth, Historical, Singleplayer, Cinematic, Atmospheric, Illuminati, Pirates, Story Rich, Action-Adventure, Sandbox, Quick-Time Events, Puzzle, Simulation, Linear"
1396,311690,Enter the Gungeon,"Action, Adventure, Indie","Single-player, Shared/Split Screen, Steam Achievements, Full controller support, Steam Cloud","Bullet Hell, Pixel Graphics, Rogue-like, Dungeon Crawler, Difficult, Indie, Local Co-Op, Action, Rogue-lite, Loot, Co-op, Shoot 'Em Up, Great Soundtrack, Multiplayer, Top-Down Shooter, Shooter, Adventure, Funny, Action-Adventure, Twin Stick Shooter"
1397,311730,DEAD OR ALIVE 5 Last Round: Core Fighters,Action,"Single-player, Multi-player, Steam Achievements, Partial Controller Support","Fighting, Female Protagonist, Action, Anime, Mature, Ninja, Multiplayer, Arcade, Physics, Sexual Content, Singleplayer, Cute, Beat 'em up, Great Soundtrack, Local Multiplayer, Competitive, Free to Play, Fast-Paced, Moddable, Adventure"
1398,311870,Super Trench Attack!,"Action, Indie, RPG","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Captions available, Steam Cloud, Steam Leaderboards","Action, RPG, Indie, World War I, Comedy, Singleplayer, Isometric, Pixel Graphics, Shooter, Retro, 2D, Funny"
1399,311910,DIG IT! - A Digger Simulator,Simulation,"Single-player, Steam Achievements, Stats",Simulation
1400,312010,Bird Assassin,"Action, Adventure","Single-player, Partial Controller Support","Action, Adventure, Shooter"
1401,312150,Wild Warfare,"Action, Free to Play, Indie, Early Access","Multi-player, Cross-Platform Multiplayer, Steam Achievements","Early Access, Free to Play, Action, Multiplayer, FPS, Indie, Shooter, First-Person, Massively Multiplayer"
1402,312210,The Fifth Day,"Action, Adventure, Indie, Early Access","Single-player, Multi-player","Early Access, Survival, Open World, Multiplayer, Post-apocalyptic, Adventure, Action, Robots, FPS, Sandbox, Crafting, Indie, Sci-fi, Zombies, Co-op, Shooter, Singleplayer, First-Person, Horror, Massively Multiplayer"
1403,312280,Simply Chess,"Casual, Free to Play, Indie, Strategy","Single-player, Multi-player, Cross-Platform Multiplayer, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Stats, Steam Leaderboards, Steam Turn Notifications","Chess, Strategy, Free to Play, Board Game, Casual, Multiplayer, Indie, Singleplayer, Turn-Based Strategy, Family Friendly, Great Soundtrack, Turn-Based"
1404,312530,Duck Game,"Action, Indie","Single-player, Multi-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Workshop, Includes level editor","Multiplayer, Action, Pixel Graphics, Funny, Local Multiplayer, 2D, Platformer, 4 Player Local, Indie, Retro, Great Soundtrack, Comedy, Shooter, Fast-Paced, Memes, Competitive, Local Co-Op, Co-op, Casual, 1980s"
1405,312630,OTTTD,"Indie, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Steam Leaderboards","Indie, Strategy, Tower Defense"
1406,312720,Khet 2.0,"Casual, Indie, Strategy","Single-player, Multi-player, Cross-Platform Multiplayer, Steam Achievements, Full controller support, Steam Trading Cards, Stats, Steam Leaderboards, Steam Turn Notifications","Strategy, Casual, Indie, Board Game, Singleplayer, Multiplayer"
1407,312750,FINAL FANTASY IV,RPG,"Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud","RPG, JRPG, Fantasy, Remake, Story Rich, Classic, Great Soundtrack, Singleplayer, Turn-Based, Adventure, Turn-Based Combat, 1990's, Anime, Difficult, Controller"
1408,312780,Way of the Samurai 4,"Action, Adventure","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud","Action, Character Customization, Swordplay, Multiple Endings, Choices Matter, Adventure, RPG, Singleplayer, Open World, Sandbox, Action RPG, Hack and Slash, JRPG, Third Person, Historical, Anime, Replay Value, Funny, Comedy, Female Protagonist"
1409,312840,Fahrenheit: Indigo Prophecy Remastered,"Adventure, RPG","Single-player, Full controller support, Steam Cloud","Story Rich, Quick-Time Events, Adventure, Atmospheric, Singleplayer, Mystery, Nudity, Choices Matter, Action, Horror, Detective, Cinematic, Classic, Mature, Remake, Supernatural, Noir, Great Soundtrack, RPG, Female Protagonist"
1410,31290,Back to the Future: The Game,Adventure,Single-player,"Adventure, Point & Click, Time Travel, Episodic, Sci-fi, Singleplayer, Comedy, Funny, Puzzle, Movie, Futuristic, Story Rich"
1411,312990,The Expendabros,"Action, Adventure, Free to Play, Indie","Single-player, Shared/Split Screen, Full controller support","Free to Play, Action, Multiplayer, Pixel Graphics, 2D, Local Co-Op, Shooter, Co-op, Platformer, Local Multiplayer, Indie, Singleplayer, Adventure, America, Comedy, Funny, Controller, Side Scroller, Classic, Open World"
1412,313010,Cities XXL,Simulation,"Steam Achievements, Steam Trading Cards, Steam Workshop, Steam Cloud","City Builder, Simulation, Building, Economy, Strategy, Management, Sandbox, Realistic, Moddable, Singleplayer, Multiplayer, Atmospheric, Horror"
1413,313020,Soul Gambler,"Adventure, Indie, RPG","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud","Visual Novel, Adventure, RPG, Indie, Choices Matter, Singleplayer, Multiple Endings, Point & Click, Short, Story Rich"
1414,313040,Pixel Hunter,"Action, Adventure","Single-player, Steam Cloud","Adventure, Action, Platformer, Pixel Graphics, Voxel"
1415,313080,The Masterplan,"Action, Indie, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Steam Workshop, Steam Cloud","Indie, Action, Heist, Strategy, Top-Down, Crime, Tactical, Stealth, Singleplayer, 2D, Retro, Great Soundtrack, Loot, Puzzle"
1416,313120,Stranded Deep,"Adventure, Indie, Early Access","Single-player, Steam Achievements","Early Access, Survival, Open World, Crafting, First-Person, Multiplayer, Adventure, Realistic, Exploration, Singleplayer, Building, Sandbox, Simulation, Underwater, Action, Atmospheric, Indie, Co-op, Strategy, Procedural Generation"
1417,313160,Farming Simulator 15,Simulation,"Single-player, Multi-player, Co-op, Cross-Platform Multiplayer, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud","Simulation, Multiplayer, Open World, Moddable, Agriculture, Singleplayer, Realistic, Co-op, Relaxing, Driving, Economy, Physics, Management, Sandbox, Mod, Strategy, Online Co-Op, Atmospheric, Family Friendly, Massively Multiplayer"
1418,313340,Mountain,"Casual, Indie, RPG, Simulation","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud","Simulation, Indie, Casual, Relaxing, Singleplayer, Great Soundtrack, God Game, Experimental, Procedural Generation, Space, Illuminati, Realistic, VR, Funny, Third Person, First-Person, Difficult, Survival, Music, Memes"
1419,313590,Boo Bunny Plague,"Action, Adventure, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Captions available, Steam Cloud","Action, Adventure, Indie, Comedy, Sci-fi, Great Soundtrack, Music"
1420,313690,LEGO® Batman™3: Beyond Gotham,"Action, Adventure","Single-player, Shared/Split Screen, Steam Achievements, Full controller support, Steam Cloud","LEGO, Batman, Adventure, Action, Superhero, Open World, Funny, Space, Multiplayer, Local Co-Op, Comedy, Co-op, Third Person, Family Friendly, Singleplayer, Puzzle, Controller, Sandbox, Comic Book"
1421,314010,Boid,"Action, Casual, Free to Play, Indie, Strategy","Single-player, Multi-player, Online Multi-Player, Cross-Platform Multiplayer, Steam Achievements, Steam Trading Cards, Steam Workshop, In-App Purchases, Stats, Includes level editor","Free to Play, Strategy, Indie, Casual, Action, Multiplayer, RTS"
1422,314020,Morphopolis,"Adventure, Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards","Puzzle, Hidden Object, Casual, Point & Click, Indie, Adventure, Colorful, Short, Singleplayer, Psychedelic, Great Soundtrack, Atmospheric, Relaxing, Family Friendly, 2D, Anime, Difficult, Story Rich, Fantasy, Exploration"
1423,314150,Double Dragon Trilogy,Action,"Single-player, Multi-player, Co-op, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Steam Leaderboards","Arcade, Beat 'em up, Retro, Fighting, Local Co-Op, Action, Remake, Cult Classic, Classic, 2D, Co-op, Side Scroller"
1424,314160,Microsoft Flight Simulator X: Steam Edition,Simulation,"Single-player, Multi-player, Partial Controller Support","Simulation, Flight, Realistic, Multiplayer, Open World, Singleplayer, Moddable, Adventure, Atmospheric, First-Person, Action, Difficult, Massively Multiplayer, Co-op, Strategy, Third Person, Local Multiplayer, Military, Sandbox, Fishing"
1425,314230,Rodina,"Action, Indie, Early Access","Single-player, Partial Controller Support, Steam Cloud","Early Access, Space, Exploration, Open World, Indie, Sandbox, Sci-fi, Action, Adventure, Singleplayer, Space Sim, Great Soundtrack, Simulation, First-Person, Atmospheric, Story Rich, Survival"
1426,314240,RPG Tycoon,"Adventure, Indie, RPG, Simulation, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Steam Workshop, Steam Cloud, Stats","RPG, Simulation, Management, Strategy, Indie, Adventure, Pixel Graphics, City Builder"
1427,314300,CubeZ,"Action, Adventure, Casual, Indie, Early Access","Multi-player, Partial Controller Support","Early Access, Indie, Adventure, Casual, Action, Multiplayer"
1428,314410,Rampage Knights,"Action, Adventure, Indie, RPG","Single-player, Multi-player, Co-op, Shared/Split Screen, Cross-Platform Multiplayer, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud","Action, Beat 'em up, Co-op, Rogue-like, Indie, Adventure, RPG, Multiplayer, Local Co-Op, Rogue-lite, Online Co-Op, Dungeon Crawler, Funny, 2D, Difficult"
1429,314520,Euro Fishing,"Simulation, Sports","Single-player, Multi-player, Steam Achievements, Full controller support, Steam Cloud, Steam Leaderboards","Fishing, Simulation, Sports, Multiplayer, Singleplayer, Open World, Hunting, Third Person, Action, First-Person, Atmospheric, Realistic, Replay Value, Exploration, Tactical, Relaxing, Asynchronous Multiplayer, TrackIR, VR, Free to Play"
